AthleteID;Name;Sex;CountryID
9254;"Richard Andrew ""Dick"" Beckner";"M";27
9254;"Richard Andrew ""Dick"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9255;"John Gilbert ""Jack"" Beckner";"M";27
9257;"Robert Jerold ""Bob"" Beckus";"M";27
9339;"Donald Anton Eilers ""Don"" Beer";"M";27
9355;"Daniel ""Dan"" Beery";"M";27
9373;"James Judson Beggs";"M";27
9382;"Michael ""Mike"" Begley";"M";27
9403;"Donald Ray ""Don"" Behm";"M";27
9572;"William Thomas ""Bill"" Belden";"M";27
9606;"Eugene Louis Belisle";"M";27
9626;"Allen Charles Bell";"M";27
9626;"Allen Charles Bell";"M";27
9626;"Allen Charles Bell";"M";27
9627;"Alphonzo Edward Bell, Sr.";"M";27
9627;"Alphonzo Edward Bell, Sr.";"M";27
9634;"Earl Holmes Bell";"M";27
9634;"Earl Holmes Bell";"M";27
9634;"Earl Holmes Bell";"M";27
9638;"Gregory Curtis ""Greg"" Bell";"M";27
9644;"Kenwood Kenta Bell";"M";27
9644;"Kenwood Kenta Bell";"M";27
9658;"Charles Wade Bell";"M";27
9667;"Samuel Harrison ""Sam"" Bellah";"M";27
9667;"Samuel Harrison ""Sam"" Bellah";"M";27
9667;"Samuel Harrison ""Sam"" Bellah";"M";27
9667;"Samuel Harrison ""Sam"" Bellah";"M";27
9670;"Walter Jones ""Walt"" Bellamy, Jr.";"M";27
9672;"Frederick Giles ""Fred"" Bellars";"M";27
9696;"Norman Dean ""Norm"" Bellingham";"M";27
9696;"Norman Dean ""Norm"" Bellingham";"M";27
9696;"Norman Dean ""Norm"" Bellingham";"M";27
9696;"Norman Dean ""Norm"" Bellingham";"M";27
9736;"George Wesley Bellows";"M";27
9769;"Frank Vern Belote";"M";27
9769;"Frank Vern Belote";"M";27
9769;"Frank Vern Belote";"M";27
9953;"Christopher Anthony ""Chris"" Benard";"M";27
9988;"Garrett Bender";"M";27
10023;"Charles Sumner Benedict";"M";27
10023;"Charles Sumner Benedict";"M";27
10128;"Stephen DeLancey ""Steve"" Benjamin";"M";27
10149;"Huelet Leo ""Joe"" Benner";"M";27
10149;"Huelet Leo ""Joe"" Benner";"M";27
10149;"Huelet Leo ""Joe"" Benner";"M";27
10149;"Huelet Leo ""Joe"" Benner";"M";27
10156;"Basil Robert Bennett";"M";27
10157;"Robert Earl ""Bob"" Bennett";"M";27
10157;"Robert Earl ""Bob"" Bennett";"M";27
10157;"Robert Earl ""Bob"" Bennett";"M";27
10157;"Robert Earl ""Bob"" Bennett";"M";27
10158;"Robert Howard ""Bob"" Bennett";"M";27
10164;"Edward Grant ""Ed"" Bennett";"M";27
10165;"Edward Howard Bennett, Jr.";"M";27
10170;"Jefferson Taft ""Jeff"" Bennett";"M";27
10171;"John Dale Bennett";"M";27
10174;"Kyle Ray Bennett";"M";27
10179;"Michael I. Bennett";"M";27
10214;"Todd Leddie Bensley";"M";27
10214;"Todd Leddie Bensley";"M";27
10220;"Frank Weston Benson";"M";27
10220;"Frank Weston Benson";"M";27
10222;"Kristin James ""Kris"" Benson";"M";27
10256;"William Bruce ""Bill"" Bentsen";"M";27
10256;"William Bruce ""Bill"" Bentsen";"M";27
10257;"Joseph ""Gunnar"" Bentz";"M";27
10337;"Richard ""Ricky"" Berens";"M";27
10337;"Richard ""Ricky"" Berens";"M";27
10337;"Richard ""Ricky"" Berens";"M";27
10337;"Richard ""Ricky"" Berens";"M";27
10377;"Bernard Berg";"M";27
10377;"Bernard Berg";"M";27
10377;"Bernard Berg";"M";27
10377;"Bernard Berg";"M";27
10396;"Ragnvald Marinus (-Reginald)  Berg";"M";27
10396;"Ragnvald Marinus (-Reginald)  Berg";"M";27
10396;"Ragnvald Marinus (-Reginald)  Berg";"M";27
10396;"Ragnvald Marinus (-Reginald)  Berg";"M";27
10448;"Isaac ""Ike"" Berger";"M";27
10448;"Isaac ""Ike"" Berger";"M";27
10448;"Isaac ""Ike"" Berger";"M";27
10464;"Samuel ""Sam"" Berger";"M";27
10480;"James Hunter Bergeson";"M";27
10515;"John Dennis Bergman";"M";27
10585;"Boris Berian";"M";27
10600;"Brent Thales Berk";"M";27
10610;"Dennis Lee Berkholtz";"M";27
10618;"David Charles ""Dave"" Berkoff";"M";27
10618;"David Charles ""Dave"" Berkoff";"M";27
10618;"David Charles ""Dave"" Berkoff";"M";27
10618;"David Charles ""Dave"" Berkoff";"M";27
10625;"Robert Lee ""Bob"" Berland";"M";27
10625;"Robert Lee ""Bob"" Berland";"M";27
10628;"Bernard Ernst ""Barney"" Berlinger";"M";27
10654;"Tell Schirnding Berna";"M";27
10654;"Tell Schirnding Berna";"M";27
10654;"Tell Schirnding Berna";"M";27
10654;"Tell Schirnding Berna";"M";27
10801;"Glenn Herbert Berry";"M";27
10801;"Glenn Herbert Berry";"M";27
10801;"Glenn Herbert Berry";"M";27
10801;"Glenn Herbert Berry";"M";27
10801;"Glenn Herbert Berry";"M";27
10801;"Glenn Herbert Berry";"M";27
10801;"Glenn Herbert Berry";"M";27
10807;"Clarence Iven Berryman";"M";27
10816;"William Joseph ""Bill"" Bertani";"M";27
10860;"Ruggero Thomas ""Red"" Berti";"M";27
10923;"John Joseph Bertrand";"M";27
10937;"Ryan Thomas Berube";"M";27
10939;"William Berwald";"M";27
10939;"William Berwald";"M";27
10939;"William Berwald";"M";27
10939;"William Berwald";"M";27
10944;"Aldis Imants Berzins";"M";27
11005;"Gregory Alan ""Greg"" Best";"M";27
11005;"Gregory Alan ""Greg"" Best";"M";27
11046;"Bernard George Betke";"M";27
11073;"Arnold ""Arnie"" Betton";"M";27
11077;"Charles Edward ""Chas"" Betts";"M";27
11087;"Terence Eugene ""Terry"" Beucher";"M";27
11132;"Emil Beyer";"M";27
11132;"Emil Beyer";"M";27
11132;"Emil Beyer";"M";27
11132;"Emil Beyer";"M";27
11207;"Stephen Raj Bhavsar";"M";27
11207;"Stephen Raj Bhavsar";"M";27
11207;"Stephen Raj Bhavsar";"M";27
11207;"Stephen Raj Bhavsar";"M";27
11207;"Stephen Raj Bhavsar";"M";27
11207;"Stephen Raj Bhavsar";"M";27
11296;"John Edward Biby, Jr.";"M";27
11312;"Bruce Emery Bickford";"M";27
11314;"Robert Leroy ""Bobby"" Bickle";"M";27
11358;"Graham Porter Biehl";"M";27
11358;"Graham Porter Biehl";"M";27
11372;"Teo Bielefeld (-Biel)";"M";27
11424;"Jerome Cousins Biffle";"M";27
11428;"Steven J. ""Steve"" Bigelow";"M";27
11432;"Tyrell Biggs";"M";27
11435;"Samuel Leo Bigler";"M";27
11436;"John Robinson Biglow";"M";27
11450;"George Herman Bihlman";"M";27
11494;"Martin Broomall Biles";"M";27
11518;"John Arthur Biller";"M";27
11518;"John Arthur Biller";"M";27
11518;"John Arthur Biller";"M";27
11518;"John Arthur Biller";"M";27
11518;"John Arthur Biller";"M";27
11522;"Robert Iain Colin ""Bob"" Billingham";"M";27
11523;"Brook Michael Billings";"M";27
11524;"Charles W. Billings";"M";27
11524;"Charles W. Billings";"M";27
11527;"Gregory ""Greg"" Billington";"M";27
11528;"Edwin ""Teddy"" Billington";"M";27
11528;"Edwin ""Teddy"" Billington";"M";27
11528;"Edwin ""Teddy"" Billington";"M";27
11528;"Edwin ""Teddy"" Billington";"M";27
11528;"Edwin ""Teddy"" Billington";"M";27
11528;"Edwin ""Teddy"" Billington";"M";27
11528;"Edwin ""Teddy"" Billington";"M";27
11642;"Matthew Nicholas ""Matt"" Biondi";"M";27
11642;"Matthew Nicholas ""Matt"" Biondi";"M";27
11642;"Matthew Nicholas ""Matt"" Biondi";"M";27
11642;"Matthew Nicholas ""Matt"" Biondi";"M";27
11642;"Matthew Nicholas ""Matt"" Biondi";"M";27
11642;"Matthew Nicholas ""Matt"" Biondi";"M";27
11642;"Matthew Nicholas ""Matt"" Biondi";"M";27
11642;"Matthew Nicholas ""Matt"" Biondi";"M";27
11642;"Matthew Nicholas ""Matt"" Biondi";"M";27
11642;"Matthew Nicholas ""Matt"" Biondi";"M";27
11642;"Matthew Nicholas ""Matt"" Biondi";"M";27
11642;"Matthew Nicholas ""Matt"" Biondi";"M";27
11668;"Larry Joe Bird";"M";27
11748;"Harry Arthur Bisbey";"M";27
11766;"Maurice Bigelow Biscoe";"M";27
11769;"Andrew Thomas ""Andy"" Bisek";"M";27
11790;"Ralph English Bishop";"M";27
11791;"Richard Alfred Bishop";"M";27
11792;"Richard Evett Bishop";"M";27
11817;"John Frederick Bissinger, Jr.";"M";27
11817;"John Frederick Bissinger, Jr.";"M";27
11817;"John Frederick Bissinger, Jr.";"M";27
11817;"John Frederick Bissinger, Jr.";"M";27
11849;"Charles Greene ""Chuck"" Bittick, Jr.";"M";27
11867;"Dallas Denver Bixler";"M";27
11910;"Garry Brian Bjorklund";"M";27
11977;"Edmund Franklin ""Ed"" Black";"M";27
11983;"Lawrence Jeffery ""Larry"" Black";"M";27
11983;"Lawrence Jeffery ""Larry"" Black";"M";27
11987;"Edgar Newbold Black, IV";"M";27
12014;"Roland Blackman";"M";27
12050;"Boris Blai";"M";27
12055;"Clyde Amel Blair";"M";27
12055;"Clyde Amel Blair";"M";27
12055;"Clyde Amel Blair";"M";27
12056;"James Howard ""Jim"" Blair";"M";27
12058;"Lee Everett Blair";"M";27
12058;"Lee Everett Blair";"M";27
12059;"Peter Steele ""Pete"" Blair";"M";27
12069;"Arthur J. Blake";"M";27
12069;"Arthur J. Blake";"M";27
12078;"James Riley Blake";"M";27
12078;"James Riley Blake";"M";27
12111;"Vaughn Seavey Blanchard";"M";27
12163;"Thomas Jean William ""Tom"" Blankenburg (-Von Blankenburg)";"M";27
12164;"Benjamin Floyd ""Ben"" Blankenship";"M";27
12170;"Dain J. Blanton";"M";27
12170;"Dain J. Blanton";"M";27
12196;"Michael Benjamin Blatchford";"M";27
12196;"Michael Benjamin Blatchford";"M";27
12199;"Wilfred E. Blatherwick";"M";27
12199;"Wilfred E. Blatherwick";"M";27
12200;"Jeffrey Carl ""Jeff"" Blatnick";"M";27
12208;"Walter Conrad Blattmann";"M";27
12208;"Walter Conrad Blattmann";"M";27
12208;"Walter Conrad Blattmann";"M";27
12208;"Walter Conrad Blattmann";"M";27
12208;"Walter Conrad Blattmann";"M";27
12208;"Walter Conrad Blattmann";"M";27
12208;"Walter Conrad Blattmann";"M";27
12208;"Walter Conrad Blattmann";"M";27
12257;"Donald Franklin ""Don"" Blessing";"M";27
12269;"Richard Adolph ""Dick"" Blick";"M";27
12285;"Brian Boyer Bliss";"M";27
12296;"Julius Thiengen Bloch";"M";27
12359;"Andrew M. ""Andy"" Bloom";"M";27
12362;"Tamir Bloom";"M";27
12362;"Tamir Bloom";"M";27
12362;"Tamir Bloom";"M";27
12364;"Harold Franklin Bloomer";"M";27
12365;"Millard Julian Bloomer, Jr.";"M";27
12377;"Douglas Morlan ""Doug"" Blubaugh";"M";27
12380;"Acee Blue Eagle";"M";27
12380;"Acee Blue Eagle";"M";27
12389;"Robert Max Blum";"M";27
12389;"Robert Max Blum";"M";27
12414;"Brian William Blutreich";"M";27
12473;"Duane David Bobick";"M";27
12510;"Philippe Boccara";"M";27
12510;"Philippe Boccara";"M";27
12543;"Paul John Bochnewich";"M";27
12573;"John Anthony Bocwinski";"M";27
12584;"William Westcott ""Bill"" Boddington";"M";27
12584;"William Westcott ""Bill"" Boddington";"M";27
12660;"Otto Boehnke";"M";27
12660;"Otto Boehnke";"M";27
12660;"Otto Boehnke";"M";27
12690;"Elmer Julius Boeseke, Jr.";"M";27
12755;"Philip George ""Phil"" Boggs";"M";27
12809;"Max Willy Bhland";"M";27
12809;"Max Willy Bhland";"M";27
12844;"Thomas Robert Tom Bohrer";"M";27
12844;"Thomas Robert Tom Bohrer";"M";27
12940;"Eugene Thomas Bolden";"M";27
12965;"David Benjamin ""Dave"" Bolen";"M";27
12966;"John Keith Boles";"M";27
12966;"John Keith Boles";"M";27
12966;"John Keith Boles";"M";27
12966;"John Keith Boles";"M";27
12966;"John Keith Boles";"M";27
12982;"David Lofgren Boll";"M";27
13003;"James Bollinger";"M";27
13041;"Ryan Benjamin Bolton";"M";27
13092;"Bret Bonanni";"M";27
13197;"George Valentine Bonhag";"M";27
13197;"George Valentine Bonhag";"M";27
13197;"George Valentine Bonhag";"M";27
13197;"George Valentine Bonhag";"M";27
13197;"George Valentine Bonhag";"M";27
13197;"George Valentine Bonhag";"M";27
13197;"George Valentine Bonhag";"M";27
13265;"Raymond Leroy ""Ray"" Bonney";"M";27
13288;"William Alfred Bonsall";"M";27
13288;"William Alfred Bonsall";"M";27
13288;"William Alfred Bonsall";"M";27
13288;"William Alfred Bonsall";"M";27
13288;"William Alfred Bonsall";"M";27
13288;"William Alfred Bonsall";"M";27
13288;"William Alfred Bonsall";"M";27
13288;"William Alfred Bonsall";"M";27
13290;"Horace Robert Bonser";"M";27
13290;"Horace Robert Bonser";"M";27
13295;"Frederic Holdredge Bontecou, Sr.";"M";27
13295;"Frederic Holdredge Bontecou, Sr.";"M";27
13302;"Ronald Yngve ""Ron"" Bontemps";"M";27
13322;"Brent Bookwalter";"M";27
13322;"Brent Bookwalter";"M";27
13345;"Martin David Boonzaayer";"M";27
13345;"Martin David Boonzaayer";"M";27
13358;"Frank Ewen Booth";"M";27
13365;"Verne Hobson Booth";"M";27
13365;"Verne Hobson Booth";"M";27
13365;"Verne Hobson Booth";"M";27
13371;"Robert Lewis ""Bob"" Boozer";"M";27
13372;"Carlos Austin Boozer, Jr.";"M";27
13372;"Carlos Austin Boozer, Jr.";"M";27
13379;"Hillary Bor";"M";27
13381;"Nathan ""Nat"" Bor";"M";27
13386;"Carl Lewis Borack";"M";27
13386;"Carl Lewis Borack";"M";27
13387;"Charles Edward ""Charley"" Borah";"M";27
13387;"Charles Edward ""Charley"" Borah";"M";27
13397;"Earl Frederick ""Fred"" Borchelt";"M";27
13397;"Earl Frederick ""Fred"" Borchelt";"M";27
13421;"William Dean ""Bill"" Borders";"M";27
13422;"Patrick Lance ""Pat"" Borders";"M";27
13429;"Louis John Bordo";"M";27
13429;"Louis John Bordo";"M";27
13429;"Louis John Bordo";"M";27
13429;"Louis John Bordo";"M";27
13429;"Louis John Bordo";"M";27
13429;"Louis John Bordo";"M";27
13429;"Louis John Bordo";"M";27
13435;"John Edward Borein";"M";27
13449;"Robert John ""Bob"" Borg";"M";27
13449;"Robert John ""Bob"" Borg";"M";27
13449;"Robert John ""Bob"" Borg";"M";27
13449;"Robert John ""Bob"" Borg";"M";27
13449;"Robert John ""Bob"" Borg";"M";27
13450;"Carl Oscar Borg";"M";27
13521;"Hernan Anthony ""Chico"" Borja";"M";27
13682;"Vincent Joseph ""Vince"" Boryla";"M";27
13702;"Peter George Bos";"M";27
13739;"Christopher Wesson ""Chris"" Bosh";"M";27
13782;"William ""Bill"" Bossio";"M";27
13789;"Joseph Robert  ""Joe"" Bost";"M";27
13793;"Kent A. Bostick";"M";27
13797;"Ralph Harold Boston";"M";27
13797;"Ralph Harold Boston";"M";27
13797;"Ralph Harold Boston";"M";27
13882;"Joseph Stuart ""Joe"" Bottom";"M";27
13882;"Joseph Stuart ""Joe"" Bottom";"M";27
13882;"Joseph Stuart ""Joe"" Bottom";"M";27
13930;"Derek A. Bouchard-Hall";"M";27
13969;"David Alasdair Boudia";"M";27
13969;"David Alasdair Boudia";"M";27
13969;"David Alasdair Boudia";"M";27
13969;"David Alasdair Boudia";"M";27
13969;"David Alasdair Boudia";"M";27
13969;"David Alasdair Boudia";"M";27
14038;"John Said Boulicault";"M";27
14038;"John Said Boulicault";"M";27
14101;"Stephen Norris Bourdow";"M";27
14113;"Lloyd Henry Bourgeois";"M";27
14128;"Clifford Frederick ""Cliff"" Bourland";"M";27
14128;"Clifford Frederick ""Cliff"" Bourland";"M";27
14153;"Richard James ""Dick"" Boushka";"M";27
14239;"Donald Paul ""Don"" Bowden";"M";27
14244;"Walter Bowden";"M";27
14249;"Riddick Lamont Bowe";"M";27
14250;"Alex Bowen";"M";27
14273;"Chester A. ""Chet"" Bowman";"M";27
14278;"Roscoe Leroy Bowman";"M";27
14278;"Roscoe Leroy Bowman";"M";27
14280;"Sidney Shepherd ""Sid"" Bowman";"M";27
14280;"Sidney Shepherd ""Sid"" Bowman";"M";27
14282;"William Law Bowman";"M";27
14282;"William Law Bowman";"M";27
14282;"William Law Bowman";"M";27
14287;"Dennis Chester Bowsher";"M";27
14317;"Burke (Macdonald Osborne-) Boyce";"M";27
14317;"Burke (Macdonald Osborne-) Boyce";"M";27
14326;"Andrew L. Boyd";"M";27
14326;"Andrew L. Boyd";"M";27
14332;"James Felton ""Jim"" Boyd";"M";27
14338;"Micah Nathan Boyd";"M";27
14344;"Lloyd Tilghman ""Tim"" Boyd";"M";27
14356;"Gregory Vaitl Greg Boyer";"M";27
14381;"Frederick ""Fred"" Boylstein";"M";27
14395;"Edward Scott ""Scotty"" Bozek";"M";27
14395;"Edward Scott ""Scotty"" Bozek";"M";27
14395;"Edward Scott ""Scotty"" Bozek";"M";27
14477;"Claude Odell Bracey, Jr.";"M";27
14483;"Kevin M. Bracken";"M";27
14484;"Raymond Cope ""Ray"" Bracken";"M";27
14484;"Raymond Cope ""Ray"" Bracken";"M";27
14484;"Raymond Cope ""Ray"" Bracken";"M";27
14489;"Marvin Bracy";"M";27
14496;"James Edward ""Jim"" Bradford";"M";27
14496;"James Edward ""Jim"" Bradford";"M";27
14499;"William Brooks Bradford";"M";27
14499;"William Brooks Bradford";"M";27
14499;"William Brooks Bradford";"M";27
14499;"William Brooks Bradford";"M";27
14504;"William Warren ""Bill"" Bradley";"M";27
14508;"Myron Bruce Bradley";"M";27
14508;"Myron Bruce Bradley";"M";27
14510;"Everett Lewis Bradley";"M";27
14511;"Michael Sheehan Bradley";"M";27
14513;"Stephen Shelton Bradley";"M";27
14513;"Stephen Shelton Bradley";"M";27
14517;"Benjamin Joseph ""Ben"" Bradshaw";"M";27
14521;"Mark Daniel Bradshaw";"M";27
14525;"Brookner West Brady";"M";27
14529;"James H. ""Jim"" Brady";"M";27
14530;"Joseph J. Brady";"M";27
14543;"Arthur George ""Art"" Bragg";"M";27
14544;"Donald George ""Don"" Bragg";"M";27
14553;"Terrence Paul ""Terry"" Brahm";"M";27
14615;"Daniel Oliver ""Dan"" Brand";"M";27
14615;"Daniel Oliver ""Dan"" Brand";"M";27
14617;"Glen Jenson Brand";"M";27
14653;"Terry Michael Brands";"M";27
14654;"Thomas Nelson ""Tom"" Brands, II";"M";27
14669;"John George Brandt, Jr.";"M";27
14688;"John Kennedy Branner";"M";27
14696;"Keith Alan Brantly";"M";27
14738;"David Hey Bratton";"M";27
14738;"David Hey Bratton";"M";27
14765;"Max Braun";"M";27
14785;"Eric Oliver ""Nick"" Bravin";"M";27
14785;"Eric Oliver ""Nick"" Bravin";"M";27
14785;"Eric Oliver ""Nick"" Bravin";"M";27
14799;"Henry Alexander Brawley";"M";27
14801;"Rutledge Robert ""Bob"" Bray";"M";27
14814;"Bennie Jamaal Brazell";"M";27
14819;"David Joseph Brcic";"M";27
14827;"Dominic Angelo Breazeale";"M";27
14841;"Alexander Dalglish Neilson ""Alex"" Breckenridge";"M";27
14843;"Henry Skillman Breckinridge";"M";27
14843;"Henry Skillman Breckinridge";"M";27
14843;"Henry Skillman Breckinridge";"M";27
14843;"Henry Skillman Breckinridge";"M";27
14843;"Henry Skillman Breckinridge";"M";27
14843;"Henry Skillman Breckinridge";"M";27
14844;"Scott Dudley Breckinridge";"M";27
14844;"Scott Dudley Breckinridge";"M";27
14861;"George Horace Breed";"M";27
14861;"George Horace Breed";"M";27
14861;"George Horace Breed";"M";27
14861;"George Horace Breed";"M";27
14861;"George Horace Breed";"M";27
14861;"George Horace Breed";"M";27
14863;"George Thomas Breen";"M";27
14863;"George Thomas Breen";"M";27
14863;"George Thomas Breen";"M";27
14863;"George Thomas Breen";"M";27
14876;"James Steven ""Jim"" Bregman";"M";27
14897;"Emil William Breitkreutz";"M";27
14905;"Mark Anthony Breland";"M";27
14912;"Eli Bremer";"M";27
14945;"John Joseph Brennan";"M";27
14945;"John Joseph Brennan";"M";27
14978;"George Stuart Bretnall";"M";27
15001;"Derrick Keith Brew";"M";27
15001;"Derrick Keith Brew";"M";27
15009;"James Turner ""Jim"" Brewer";"M";27
15014;"Harold Suydam Brewster";"M";27
15017;"Ralph Theodore Breyer";"M";27
15017;"Ralph Theodore Breyer";"M";27
15027;"Adrian Robert Brian";"M";27
15028;"Brett Hunter Brian";"M";27
15028;"Brett Hunter Brian";"M";27
15042;"Carlos Martin Briceno";"M";27
15053;"Charles Edward Brickley";"M";27
15064;"Bradley Michael ""Brad"" Bridgewater";"M";27
15085;"Allan Lindsay Briggs";"M";27
15085;"Allan Lindsay Briggs";"M";27
15085;"Allan Lindsay Briggs";"M";27
15085;"Allan Lindsay Briggs";"M";27
15091;"David Michael ""Mike"" Bright";"M";27
15091;"David Michael ""Mike"" Bright";"M";27
15095;"Timothy William ""Tim"" Bright";"M";27
15095;"Timothy William ""Tim"" Bright";"M";27
15095;"Timothy William ""Tim"" Bright";"M";27
15111;"Frank Peter Brilando";"M";27
15111;"Frank Peter Brilando";"M";27
15111;"Frank Peter Brilando";"M";27
15111;"Frank Peter Brilando";"M";27
15118;"John Manning ""Jack"" Brinck";"M";27
15124;"David Liddell ""Dave"" Brink";"M";27
15143;"David John Brinton";"M";27
15188;"Warren George Brittingham";"M";27
15196;"Aage Emil Brix";"M";27
15197;"Herman Harold Brix";"M";27
15228;"Calvin Vance Brock";"M";27
15244;"Oscar Bernard Brockmeyer";"M";27
15267;"Michael Warren ""Mike"" Brodie";"M";27
15288;"Tim Broe";"M";27
15308;"Isaac Irving Brokaw";"M";27
15309;"Kenneth L. ""Kenny"" Brokenburr";"M";27
15325;"Trayvon Jaquez Bromell";"M";27
15325;"Trayvon Jaquez Bromell";"M";27
15329;"Joseph M. Bromilow, Jr.";"M";27
15349;"John Bryan Bronson";"M";27
15364;"James Kent ""Jim"" Brooker";"M";27
15369;"Charles Robert Brookins";"M";27
15372;"Brandon Brooks";"M";27
15372;"Brandon Brooks";"M";27
15374;"Christopher Dean ""Chris"" Brooks";"M";27
15374;"Christopher Dean ""Chris"" Brooks";"M";27
15374;"Christopher Dean ""Chris"" Brooks";"M";27
15374;"Christopher Dean ""Chris"" Brooks";"M";27
15374;"Christopher Dean ""Chris"" Brooks";"M";27
15374;"Christopher Dean ""Chris"" Brooks";"M";27
15374;"Christopher Dean ""Chris"" Brooks";"M";27
15384;"John William Brooks";"M";27
15385;"Lance Brooks";"M";27
15386;"Nathan Eugene ""Nate"" Brooks";"M";27
15389;"Quentin Thomas Brooks";"M";27
15391;"Stephen Harrington ""Steve"" Brooks";"M";27
15393;"Tony Dean Brooks";"M";27
15410;"Dario Brose";"M";27
15411;"Carleton Lyman ""Carl"" Brosius";"M";27
15412;"John Teahan ""Jack"" Brosius, III";"M";27
15467;"Archibald Manning Brown";"M";27
15471;"Barry Ross Brown";"M";27
15472;"Benjamin Chambers Brown";"M";27
15473;"Benjamin Gene ""Benny"" Brown";"M";27
15475;"William Tennant ""Billy"" Brown";"M";27
15478;"William Vincent ""Buddy"" Brown";"M";27
15478;"William Vincent ""Buddy"" Brown";"M";27
15479;"Colin Campbell Brown";"M";27
15484;"Charles Brown";"M";27
15486;"Charles ""Charlie"" Brown";"M";27
